,year,yearcount,weekofyear,station_max_temp_c,station_min_temp_c,cum_rain_prior_24_wks,avg_max_temp_prior_22_wks,year_shift_0,yearcount_shift_0,weekofyear_shift_0,station_max_temp_c_shift_0,station_min_temp_c_shift_0,cum_rain_prior_24_wks_shift_0,avg_max_temp_prior_22_wks_shift_0,year_shift_1,yearcount_shift_1,weekofyear_shift_1,station_max_temp_c_shift_1,station_min_temp_c_shift_1,cum_rain_prior_24_wks_shift_1,avg_max_temp_prior_22_wks_shift_1,year_shift_2,yearcount_shift_2,weekofyear_shift_2,station_max_temp_c_shift_2,station_min_temp_c_shift_2,cum_rain_prior_24_wks_shift_2,avg_max_temp_prior_22_wks_shift_2,year_shift_3,yearcount_shift_3,weekofyear_shift_3,station_max_temp_c_shift_3,station_min_temp_c_shift_3,cum_rain_prior_24_wks_shift_3,avg_max_temp_prior_22_wks_shift_3,year_shift_4,yearcount_shift_4,weekofyear_shift_4,station_max_temp_c_shift_4,station_min_temp_c_shift_4,cum_rain_prior_24_wks_shift_4,avg_max_temp_prior_22_wks_shift_4
740,2005,14,7,26.7,18.9,1102.4149999999986,29.911363636363635,2005,14,7,26.7,18.9,1102.4149999999986,29.911363636363635,2005.0,14.0,6.0,26.7,19.4,1165.0249999999985,30.161363636363635,2005.0,14.0,5.0,27.8,19.4,1185.3249999999985,30.48863636363636,2005.0,14.0,4.0,28.3,17.8,1222.6249999999984,30.71590909090909,2005.0,14.0,3.0,28.3,21.7,1228.3449999999984,30.94318181818181
741,2005,14,8,27.2,21.7,1059.9049999999986,29.606818181818184,2005,14,8,27.2,21.7,1059.9049999999986,29.606818181818184,2005.0,14.0,7.0,26.7,18.9,1102.4149999999986,29.911363636363635,2005.0,14.0,6.0,26.7,19.4,1165.0249999999985,30.161363636363635,2005.0,14.0,5.0,27.8,19.4,1185.3249999999985,30.48863636363636,2005.0,14.0,4.0,28.3,17.8,1222.6249999999984,30.71590909090909
742,2005,14,9,30.6,20.0,1007.6149999999986,29.43409090909091,2005,14,9,30.6,20.0,1007.6149999999986,29.43409090909091,2005.0,14.0,8.0,27.2,21.7,1059.9049999999986,29.606818181818184,2005.0,14.0,7.0,26.7,18.9,1102.4149999999986,29.911363636363635,2005.0,14.0,6.0,26.7,19.4,1165.0249999999985,30.161363636363635,2005.0,14.0,5.0,27.8,19.4,1185.3249999999985,30.48863636363636
743,2005,14,10,31.1,20.0,765.8149999999986,29.406818181818185,2005,14,10,31.1,20.0,765.8149999999986,29.406818181818185,2005.0,14.0,9.0,30.6,20.0,1007.6149999999986,29.43409090909091,2005.0,14.0,8.0,27.2,21.7,1059.9049999999986,29.606818181818184,2005.0,14.0,7.0,26.7,18.9,1102.4149999999986,29.911363636363635,2005.0,14.0,6.0,26.7,19.4,1165.0249999999985,30.161363636363635
744,2005,14,11,33.3,20.0,755.7549999999986,29.45681818181818,2005,14,11,33.3,20.0,755.7549999999986,29.45681818181818,2005.0,14.0,10.0,31.1,20.0,765.8149999999986,29.406818181818185,2005.0,14.0,9.0,30.6,20.0,1007.6149999999986,29.43409090909091,2005.0,14.0,8.0,27.2,21.7,1059.9049999999986,29.606818181818184,2005.0,14.0,7.0,26.7,18.9,1102.4149999999986,29.911363636363635
745,2005,14,12,32.8,20.0,721.0249999999986,29.484090909090906,2005,14,12,32.8,20.0,721.0249999999986,29.484090909090906,2005.0,14.0,11.0,33.3,20.0,755.7549999999986,29.45681818181818,2005.0,14.0,10.0,31.1,20.0,765.8149999999986,29.406818181818185,2005.0,14.0,9.0,30.6,20.0,1007.6149999999986,29.43409090909091,2005.0,14.0,8.0,27.2,21.7,1059.9049999999986,29.606818181818184
746,2005,14,13,33.3,22.2,637.8249999999987,29.55681818181817,2005,14,13,33.3,22.2,637.8249999999987,29.55681818181817,2005.0,14.0,12.0,32.8,20.0,721.0249999999986,29.484090909090906,2005.0,14.0,11.0,33.3,20.0,755.7549999999986,29.45681818181818,2005.0,14.0,10.0,31.1,20.0,765.8149999999986,29.406818181818185,2005.0,14.0,9.0,30.6,20.0,1007.6149999999986,29.43409090909091
747,2005,14,14,33.3,22.2,640.4449999999986,29.67954545454544,2005,14,14,33.3,22.2,640.4449999999986,29.67954545454544,2005.0,14.0,13.0,33.3,22.2,637.8249999999987,29.55681818181817,2005.0,14.0,12.0,32.8,20.0,721.0249999999986,29.484090909090906,2005.0,14.0,11.0,33.3,20.0,755.7549999999986,29.45681818181818,2005.0,14.0,10.0,31.1,20.0,765.8149999999986,29.406818181818185
748,2005,14,15,32.8,22.8,577.4149999999986,29.756818181818165,2005,14,15,32.8,22.8,577.4149999999986,29.756818181818165,2005.0,14.0,14.0,33.3,22.2,640.4449999999986,29.67954545454544,2005.0,14.0,13.0,33.3,22.2,637.8249999999987,29.55681818181817,2005.0,14.0,12.0,32.8,20.0,721.0249999999986,29.484090909090906,2005.0,14.0,11.0,33.3,20.0,755.7549999999986,29.45681818181818
749,2005,14,16,33.9,22.2,514.8049999999986,29.98409090909089,2005,14,16,33.9,22.2,514.8049999999986,29.98409090909089,2005.0,14.0,15.0,32.8,22.8,577.4149999999986,29.756818181818165,2005.0,14.0,14.0,33.3,22.2,640.4449999999986,29.67954545454544,2005.0,14.0,13.0,33.3,22.2,637.8249999999987,29.55681818181817,2005.0,14.0,12.0,32.8,20.0,721.0249999999986,29.484090909090906
750,2005,14,17,32.8,22.8,730.1849999999986,30.13863636363635,2005,14,17,32.8,22.8,730.1849999999986,30.13863636363635,2005.0,14.0,16.0,33.9,22.2,514.8049999999986,29.98409090909089,2005.0,14.0,15.0,32.8,22.8,577.4149999999986,29.756818181818165,2005.0,14.0,14.0,33.3,22.2,640.4449999999986,29.67954545454544,2005.0,14.0,13.0,33.3,22.2,637.8249999999987,29.55681818181817
751,2005,15,18,31.7,23.3,607.3149999999986,30.26590909090908,2005,15,18,31.7,23.3,607.3149999999986,30.26590909090908,2005.0,14.0,17.0,32.8,22.8,730.1849999999986,30.13863636363635,2005.0,14.0,16.0,33.9,22.2,514.8049999999986,29.98409090909089,2005.0,14.0,15.0,32.8,22.8,577.4149999999986,29.756818181818165,2005.0,14.0,14.0,33.3,22.2,640.4449999999986,29.67954545454544
752,2005,15,19,31.7,23.3,627.6049999999984,30.393181818181805,2005,15,19,31.7,23.3,627.6049999999984,30.393181818181805,2005.0,15.0,18.0,31.7,23.3,607.3149999999986,30.26590909090908,2005.0,14.0,17.0,32.8,22.8,730.1849999999986,30.13863636363635,2005.0,14.0,16.0,33.9,22.2,514.8049999999986,29.98409090909089,2005.0,14.0,15.0,32.8,22.8,577.4149999999986,29.756818181818165
753,2005,15,20,30.6,22.2,730.1649999999986,30.393181818181805,2005,15,20,30.6,22.2,730.1649999999986,30.393181818181805,2005.0,15.0,19.0,31.7,23.3,627.6049999999984,30.393181818181805,2005.0,15.0,18.0,31.7,23.3,607.3149999999986,30.26590909090908,2005.0,14.0,17.0,32.8,22.8,730.1849999999986,30.13863636363635,2005.0,14.0,16.0,33.9,22.2,514.8049999999986,29.98409090909089
754,2005,15,21,35.0,23.9,887.1049999999988,30.620454545454532,2005,15,21,35.0,23.9,887.1049999999988,30.620454545454532,2005.0,15.0,20.0,30.6,22.2,730.1649999999986,30.393181818181805,2005.0,15.0,19.0,31.7,23.3,627.6049999999984,30.393181818181805,2005.0,15.0,18.0,31.7,23.3,607.3149999999986,30.26590909090908,2005.0,14.0,17.0,32.8,22.8,730.1849999999986,30.13863636363635
755,2005,15,22,34.4,25.0,966.3449999999988,30.8590909090909,2005,15,22,34.4,25.0,966.3449999999988,30.8590909090909,2005.0,15.0,21.0,35.0,23.9,887.1049999999988,30.620454545454532,2005.0,15.0,20.0,30.6,22.2,730.1649999999986,30.393181818181805,2005.0,15.0,19.0,31.7,23.3,627.6049999999984,30.393181818181805,2005.0,15.0,18.0,31.7,23.3,607.3149999999986,30.26590909090908
756,2005,15,23,32.8,24.4,848.0549999999988,31.063636363636352,2005,15,23,32.8,24.4,848.0549999999988,31.063636363636352,2005.0,15.0,22.0,34.4,25.0,966.3449999999988,30.8590909090909,2005.0,15.0,21.0,35.0,23.9,887.1049999999988,30.620454545454532,2005.0,15.0,20.0,30.6,22.2,730.1649999999986,30.393181818181805,2005.0,15.0,19.0,31.7,23.3,627.6049999999984,30.393181818181805
757,2005,15,24,31.1,23.9,870.3599999999988,31.190909090909084,2005,15,24,31.1,23.9,870.3599999999988,31.190909090909084,2005.0,15.0,23.0,32.8,24.4,848.0549999999988,31.063636363636352,2005.0,15.0,22.0,34.4,25.0,966.3449999999988,30.8590909090909,2005.0,15.0,21.0,35.0,23.9,887.1049999999988,30.620454545454532,2005.0,15.0,20.0,30.6,22.2,730.1649999999986,30.393181818181805
758,2005,15,25,34.4,25.0,878.7199999999988,31.46818181818181,2005,15,25,34.4,25.0,878.7199999999988,31.46818181818181,2005.0,15.0,24.0,31.1,23.9,870.3599999999988,31.190909090909084,2005.0,15.0,23.0,32.8,24.4,848.0549999999988,31.063636363636352,2005.0,15.0,22.0,34.4,25.0,966.3449999999988,30.8590909090909,2005.0,15.0,21.0,35.0,23.9,887.1049999999988,30.620454545454532
759,2005,15,26,33.3,24.4,902.0799999999988,31.695454545454535,2005,15,26,33.3,24.4,902.0799999999988,31.695454545454535,2005.0,15.0,25.0,34.4,25.0,878.7199999999988,31.46818181818181,2005.0,15.0,24.0,31.1,23.9,870.3599999999988,31.190909090909084,2005.0,15.0,23.0,32.8,24.4,848.0549999999988,31.063636363636352,2005.0,15.0,22.0,34.4,25.0,966.3449999999988,30.8590909090909
760,2005,15,27,33.9,25.0,929.4699999999988,31.972727272727266,2005,15,27,33.9,25.0,929.4699999999988,31.972727272727266,2005.0,15.0,26.0,33.3,24.4,902.0799999999988,31.695454545454535,2005.0,15.0,25.0,34.4,25.0,878.7199999999988,31.46818181818181,2005.0,15.0,24.0,31.1,23.9,870.3599999999988,31.190909090909084,2005.0,15.0,23.0,32.8,24.4,848.0549999999988,31.063636363636352
761,2005,15,28,32.8,24.4,1006.7899999999988,32.24999999999999,2005,15,28,32.8,24.4,1006.7899999999988,32.24999999999999,2005.0,15.0,27.0,33.9,25.0,929.4699999999988,31.972727272727266,2005.0,15.0,26.0,33.3,24.4,902.0799999999988,31.695454545454535,2005.0,15.0,25.0,34.4,25.0,878.7199999999988,31.46818181818181,2005.0,15.0,24.0,31.1,23.9,870.3599999999988,31.190909090909084
762,2005,15,29,32.8,23.9,1046.2799999999986,32.52727272727271,2005,15,29,32.8,23.9,1046.2799999999986,32.52727272727271,2005.0,15.0,28.0,32.8,24.4,1006.7899999999988,32.24999999999999,2005.0,15.0,27.0,33.9,25.0,929.4699999999988,31.972727272727266,2005.0,15.0,26.0,33.3,24.4,902.0799999999988,31.695454545454535,2005.0,15.0,25.0,34.4,25.0,878.7199999999988,31.46818181818181
763,2005,15,30,32.2,23.9,1110.5299999999986,32.75454545454544,2005,15,30,32.2,23.9,1110.5299999999986,32.75454545454544,2005.0,15.0,29.0,32.8,23.9,1046.2799999999986,32.52727272727271,2005.0,15.0,28.0,32.8,24.4,1006.7899999999988,32.24999999999999,2005.0,15.0,27.0,33.9,25.0,929.4699999999988,31.972727272727266,2005.0,15.0,26.0,33.3,24.4,902.0799999999988,31.695454545454535
764,2005,15,31,33.3,25.0,1190.8699999999985,32.87727272727271,2005,15,31,33.3,25.0,1190.8699999999985,32.87727272727271,2005.0,15.0,30.0,32.2,23.9,1110.5299999999986,32.75454545454544,2005.0,15.0,29.0,32.8,23.9,1046.2799999999986,32.52727272727271,2005.0,15.0,28.0,32.8,24.4,1006.7899999999988,32.24999999999999,2005.0,15.0,27.0,33.9,25.0,929.4699999999988,31.972727272727266
765,2005,15,32,33.9,25.6,1209.0199999999984,33.00454545454544,2005,15,32,33.9,25.6,1209.0199999999984,33.00454545454544,2005.0,15.0,31.0,33.3,25.0,1190.8699999999985,32.87727272727271,2005.0,15.0,30.0,32.2,23.9,1110.5299999999986,32.75454545454544,2005.0,15.0,29.0,32.8,23.9,1046.2799999999986,32.52727272727271,2005.0,15.0,28.0,32.8,24.4,1006.7899999999988,32.24999999999999
766,2005,15,33,33.3,25.6,1238.8799999999985,33.00454545454544,2005,15,33,33.3,25.6,1238.8799999999985,33.00454545454544,2005.0,15.0,32.0,33.9,25.6,1209.0199999999984,33.00454545454544,2005.0,15.0,31.0,33.3,25.0,1190.8699999999985,32.87727272727271,2005.0,15.0,30.0,32.2,23.9,1110.5299999999986,32.75454545454544,2005.0,15.0,29.0,32.8,23.9,1046.2799999999986,32.52727272727271
767,2005,15,34,33.3,22.8,1333.9699999999984,33.02727272727271,2005,15,34,33.3,22.8,1333.9699999999984,33.02727272727271,2005.0,15.0,33.0,33.3,25.6,1238.8799999999985,33.00454545454544,2005.0,15.0,32.0,33.9,25.6,1209.0199999999984,33.00454545454544,2005.0,15.0,31.0,33.3,25.0,1190.8699999999985,32.87727272727271,2005.0,15.0,30.0,32.2,23.9,1110.5299999999986,32.75454545454544
768,2005,15,35,32.2,22.2,1411.0199999999984,32.97727272727271,2005,15,35,32.2,22.2,1411.0199999999984,32.97727272727271,2005.0,15.0,34.0,33.3,22.8,1333.9699999999984,33.02727272727271,2005.0,15.0,33.0,33.3,25.6,1238.8799999999985,33.00454545454544,2005.0,15.0,32.0,33.9,25.6,1209.0199999999984,33.00454545454544,2005.0,15.0,31.0,33.3,25.0,1190.8699999999985,32.87727272727271
769,2005,15,36,33.9,24.4,1434.3199999999986,33.00454545454544,2005,15,36,33.9,24.4,1434.3199999999986,33.00454545454544,2005.0,15.0,35.0,32.2,22.2,1411.0199999999984,32.97727272727271,2005.0,15.0,34.0,33.3,22.8,1333.9699999999984,33.02727272727271,2005.0,15.0,33.0,33.3,25.6,1238.8799999999985,33.00454545454544,2005.0,15.0,32.0,33.9,25.6,1209.0199999999984,33.00454545454544
770,2005,15,37,33.9,24.4,1477.8899999999985,33.05454545454544,2005,15,37,33.9,24.4,1477.8899999999985,33.05454545454544,2005.0,15.0,36.0,33.9,24.4,1434.3199999999986,33.00454545454544,2005.0,15.0,35.0,32.2,22.2,1411.0199999999984,32.97727272727271,2005.0,15.0,34.0,33.3,22.8,1333.9699999999984,33.02727272727271,2005.0,15.0,33.0,33.3,25.6,1238.8799999999985,33.00454545454544
771,2005,15,38,32.2,24.4,1531.309999999998,32.97727272727272,2005,15,38,32.2,24.4,1531.309999999998,32.97727272727272,2005.0,15.0,37.0,33.9,24.4,1477.8899999999985,33.05454545454544,2005.0,15.0,36.0,33.9,24.4,1434.3199999999986,33.00454545454544,2005.0,15.0,35.0,32.2,22.2,1411.0199999999984,32.97727272727271,2005.0,15.0,34.0,33.3,22.8,1333.9699999999984,33.02727272727271
772,2005,15,39,32.2,25.0,1534.479999999998,32.95,2005,15,39,32.2,25.0,1534.479999999998,32.95,2005.0,15.0,38.0,32.2,24.4,1531.309999999998,32.97727272727272,2005.0,15.0,37.0,33.9,24.4,1477.8899999999985,33.05454545454544,2005.0,15.0,36.0,33.9,24.4,1434.3199999999986,33.00454545454544,2005.0,15.0,35.0,32.2,22.2,1411.0199999999984,32.97727272727271
773,2005,15,40,32.8,23.3,1559.9099999999978,32.99999999999999,2005,15,40,32.8,23.3,1559.9099999999978,32.99999999999999,2005.0,15.0,39.0,32.2,25.0,1534.479999999998,32.95,2005.0,15.0,38.0,32.2,24.4,1531.309999999998,32.97727272727272,2005.0,15.0,37.0,33.9,24.4,1477.8899999999985,33.05454545454544,2005.0,15.0,36.0,33.9,24.4,1434.3199999999986,33.00454545454544
774,2005,15,41,32.2,22.8,1483.6099999999979,33.02272727272726,2005,15,41,32.2,22.8,1483.6099999999979,33.02272727272726,2005.0,15.0,40.0,32.8,23.3,1559.9099999999978,32.99999999999999,2005.0,15.0,39.0,32.2,25.0,1534.479999999998,32.95,2005.0,15.0,38.0,32.2,24.4,1531.309999999998,32.97727272727272,2005.0,15.0,37.0,33.9,24.4,1477.8899999999985,33.05454545454544
775,2005,15,42,33.9,23.3,1595.769999999998,33.17272727272726,2005,15,42,33.9,23.3,1595.769999999998,33.17272727272726,2005.0,15.0,41.0,32.2,22.8,1483.6099999999979,33.02272727272726,2005.0,15.0,40.0,32.8,23.3,1559.9099999999978,32.99999999999999,2005.0,15.0,39.0,32.2,25.0,1534.479999999998,32.95,2005.0,15.0,38.0,32.2,24.4,1531.309999999998,32.97727272727272
776,2005,15,43,33.3,23.9,1577.8599999999979,33.09545454545453,2005,15,43,33.3,23.9,1577.8599999999979,33.09545454545453,2005.0,15.0,42.0,33.9,23.3,1595.769999999998,33.17272727272726,2005.0,15.0,41.0,32.2,22.8,1483.6099999999979,33.02272727272726,2005.0,15.0,40.0,32.8,23.3,1559.9099999999978,32.99999999999999,2005.0,15.0,39.0,32.2,25.0,1534.479999999998,32.95
777,2005,15,44,32.8,23.9,1515.019999999998,33.02272727272726,2005,15,44,32.8,23.9,1515.019999999998,33.02272727272726,2005.0,15.0,43.0,33.3,23.9,1577.8599999999979,33.09545454545453,2005.0,15.0,42.0,33.9,23.3,1595.769999999998,33.17272727272726,2005.0,15.0,41.0,32.2,22.8,1483.6099999999979,33.02272727272726,2005.0,15.0,40.0,32.8,23.3,1559.9099999999978,32.99999999999999
778,2005,15,45,32.8,23.3,1385.299999999998,33.02272727272726,2005,15,45,32.8,23.3,1385.299999999998,33.02272727272726,2005.0,15.0,44.0,32.8,23.9,1515.019999999998,33.02272727272726,2005.0,15.0,43.0,33.3,23.9,1577.8599999999979,33.09545454545453,2005.0,15.0,42.0,33.9,23.3,1595.769999999998,33.17272727272726,2005.0,15.0,41.0,32.2,22.8,1483.6099999999979,33.02272727272726
779,2005,15,46,31.1,23.3,1337.8799999999976,33.02272727272726,2005,15,46,31.1,23.3,1337.8799999999976,33.02272727272726,2005.0,15.0,45.0,32.8,23.3,1385.299999999998,33.02272727272726,2005.0,15.0,44.0,32.8,23.9,1515.019999999998,33.02272727272726,2005.0,15.0,43.0,33.3,23.9,1577.8599999999979,33.09545454545453,2005.0,15.0,42.0,33.9,23.3,1595.769999999998,33.17272727272726
780,2005,15,47,30.0,22.2,1320.349999999998,32.822727272727256,2005,15,47,30.0,22.2,1320.349999999998,32.822727272727256,2005.0,15.0,46.0,31.1,23.3,1337.8799999999976,33.02272727272726,2005.0,15.0,45.0,32.8,23.3,1385.299999999998,33.02272727272726,2005.0,15.0,44.0,32.8,23.9,1515.019999999998,33.02272727272726,2005.0,15.0,43.0,33.3,23.9,1577.8599999999979,33.09545454545453
781,2005,15,48,30.6,22.8,1249.539999999998,32.69999999999999,2005,15,48,30.6,22.8,1249.539999999998,32.69999999999999,2005.0,15.0,47.0,30.0,22.2,1320.349999999998,32.822727272727256,2005.0,15.0,46.0,31.1,23.3,1337.8799999999976,33.02272727272726,2005.0,15.0,45.0,32.8,23.3,1385.299999999998,33.02272727272726,2005.0,15.0,44.0,32.8,23.9,1515.019999999998,33.02272727272726
782,2005,15,49,28.9,20.6,1241.179999999998,32.47272727272726,2005,15,49,28.9,20.6,1241.179999999998,32.47272727272726,2005.0,15.0,48.0,30.6,22.8,1249.539999999998,32.69999999999999,2005.0,15.0,47.0,30.0,22.2,1320.349999999998,32.822727272727256,2005.0,15.0,46.0,31.1,23.3,1337.8799999999976,33.02272727272726,2005.0,15.0,45.0,32.8,23.3,1385.299999999998,33.02272727272726
783,2005,15,50,29.4,21.1,1217.8199999999981,32.31818181818181,2005,15,50,29.4,21.1,1217.8199999999981,32.31818181818181,2005.0,15.0,49.0,28.9,20.6,1241.179999999998,32.47272727272726,2005.0,15.0,48.0,30.6,22.8,1249.539999999998,32.69999999999999,2005.0,15.0,47.0,30.0,22.2,1320.349999999998,32.822727272727256,2005.0,15.0,46.0,31.1,23.3,1337.8799999999976,33.02272727272726
784,2005,15,51,28.9,20.6,1175.7599999999984,32.14090909090908,2005,15,51,28.9,20.6,1175.7599999999984,32.14090909090908,2005.0,15.0,50.0,29.4,21.1,1217.8199999999981,32.31818181818181,2005.0,15.0,49.0,28.9,20.6,1241.179999999998,32.47272727272726,2005.0,15.0,48.0,30.6,22.8,1249.539999999998,32.69999999999999,2005.0,15.0,47.0,30.0,22.2,1320.349999999998,32.822727272727256
785,2006,15,52,30.0,21.1,1147.3199999999981,32.04090909090908,2006,15,52,30.0,21.1,1147.3199999999981,32.04090909090908,2005.0,15.0,51.0,28.9,20.6,1175.7599999999984,32.14090909090908,2005.0,15.0,50.0,29.4,21.1,1217.8199999999981,32.31818181818181,2005.0,15.0,49.0,28.9,20.6,1241.179999999998,32.47272727272726,2005.0,15.0,48.0,30.6,22.8,1249.539999999998,32.69999999999999
786,2006,15,1,28.3,20.6,1124.099999999998,31.813636363636352,2006,15,1,28.3,20.6,1124.099999999998,31.813636363636352,2006.0,15.0,52.0,30.0,21.1,1147.3199999999981,32.04090909090908,2005.0,15.0,51.0,28.9,20.6,1175.7599999999984,32.14090909090908,2005.0,15.0,50.0,29.4,21.1,1217.8199999999981,32.31818181818181,2005.0,15.0,49.0,28.9,20.6,1241.179999999998,32.47272727272726
787,2006,15,2,27.8,18.9,1132.539999999998,31.536363636363625,2006,15,2,27.8,18.9,1132.539999999998,31.536363636363625,2006.0,15.0,1.0,28.3,20.6,1124.099999999998,31.813636363636352,2006.0,15.0,52.0,30.0,21.1,1147.3199999999981,32.04090909090908,2005.0,15.0,51.0,28.9,20.6,1175.7599999999984,32.14090909090908,2005.0,15.0,50.0,29.4,21.1,1217.8199999999981,32.31818181818181
788,2006,15,3,30.6,20.6,1126.6099999999985,31.413636363636357,2006,15,3,30.6,20.6,1126.6099999999985,31.413636363636357,2006.0,15.0,2.0,27.8,18.9,1132.539999999998,31.536363636363625,2006.0,15.0,1.0,28.3,20.6,1124.099999999998,31.813636363636352,2006.0,15.0,52.0,30.0,21.1,1147.3199999999981,32.04090909090908,2005.0,15.0,51.0,28.9,20.6,1175.7599999999984,32.14090909090908
789,2006,15,4,27.2,20.6,1108.4599999999982,31.13636363636363,2006,15,4,27.2,20.6,1108.4599999999982,31.13636363636363,2006.0,15.0,3.0,30.6,20.6,1126.6099999999985,31.413636363636357,2006.0,15.0,2.0,27.8,18.9,1132.539999999998,31.536363636363625,2006.0,15.0,1.0,28.3,20.6,1124.099999999998,31.813636363636352,2006.0,15.0,52.0,30.0,21.1,1147.3199999999981,32.04090909090908
790,2006,15,5,28.9,18.9,1078.5999999999983,30.98636363636363,2006,15,5,28.9,18.9,1078.5999999999983,30.98636363636363,2006.0,15.0,4.0,27.2,20.6,1108.4599999999982,31.13636363636363,2006.0,15.0,3.0,30.6,20.6,1126.6099999999985,31.413636363636357,2006.0,15.0,2.0,27.8,18.9,1132.539999999998,31.536363636363625,2006.0,15.0,1.0,28.3,20.6,1124.099999999998,31.813636363636352
791,2006,15,6,28.3,19.4,997.7299999999983,30.73181818181817,2006,15,6,28.3,19.4,997.7299999999983,30.73181818181817,2006.0,15.0,5.0,28.9,18.9,1078.5999999999983,30.98636363636363,2006.0,15.0,4.0,27.2,20.6,1108.4599999999982,31.13636363636363,2006.0,15.0,3.0,30.6,20.6,1126.6099999999985,31.413636363636357,2006.0,15.0,2.0,27.8,18.9,1132.539999999998,31.536363636363625
792,2006,15,7,30.6,20.0,920.6799999999984,30.58181818181817,2006,15,7,30.6,20.0,920.6799999999984,30.58181818181817,2006.0,15.0,6.0,28.3,19.4,997.7299999999983,30.73181818181817,2006.0,15.0,5.0,28.9,18.9,1078.5999999999983,30.98636363636363,2006.0,15.0,4.0,27.2,20.6,1108.4599999999982,31.13636363636363,2006.0,15.0,3.0,30.6,20.6,1126.6099999999985,31.413636363636357
793,2006,15,8,28.9,21.1,909.1799999999984,30.43181818181817,2006,15,8,28.9,21.1,909.1799999999984,30.43181818181817,2006.0,15.0,7.0,30.6,20.0,920.6799999999984,30.58181818181817,2006.0,15.0,6.0,28.3,19.4,997.7299999999983,30.73181818181817,2006.0,15.0,5.0,28.9,18.9,1078.5999999999983,30.98636363636363,2006.0,15.0,4.0,27.2,20.6,1108.4599999999982,31.13636363636363
794,2006,15,9,30.6,21.1,865.6099999999983,30.3590909090909,2006,15,9,30.6,21.1,865.6099999999983,30.3590909090909,2006.0,15.0,8.0,28.9,21.1,909.1799999999984,30.43181818181817,2006.0,15.0,7.0,30.6,20.0,920.6799999999984,30.58181818181817,2006.0,15.0,6.0,28.3,19.4,997.7299999999983,30.73181818181817,2006.0,15.0,5.0,28.9,18.9,1078.5999999999983,30.98636363636363
795,2006,15,10,30.6,21.1,798.7499999999983,30.2590909090909,2006,15,10,30.6,21.1,798.7499999999983,30.2590909090909,2006.0,15.0,9.0,30.6,21.1,865.6099999999983,30.3590909090909,2006.0,15.0,8.0,28.9,21.1,909.1799999999984,30.43181818181817,2006.0,15.0,7.0,30.6,20.0,920.6799999999984,30.58181818181817,2006.0,15.0,6.0,28.3,19.4,997.7299999999983,30.73181818181817
796,2006,15,11,29.4,21.7,778.6299999999983,30.131818181818172,2006,15,11,29.4,21.7,778.6299999999983,30.131818181818172,2006.0,15.0,10.0,30.6,21.1,798.7499999999983,30.2590909090909,2006.0,15.0,9.0,30.6,21.1,865.6099999999983,30.3590909090909,2006.0,15.0,8.0,28.9,21.1,909.1799999999984,30.43181818181817,2006.0,15.0,7.0,30.6,20.0,920.6799999999984,30.58181818181817
797,2006,15,12,29.4,21.7,741.6599999999985,29.927272727272715,2006,15,12,29.4,21.7,741.6599999999985,29.927272727272715,2006.0,15.0,11.0,29.4,21.7,778.6299999999983,30.131818181818172,2006.0,15.0,10.0,30.6,21.1,798.7499999999983,30.2590909090909,2006.0,15.0,9.0,30.6,21.1,865.6099999999983,30.3590909090909,2006.0,15.0,8.0,28.9,21.1,909.1799999999984,30.43181818181817
798,2006,15,13,32.8,22.2,608.2699999999985,29.904545454545442,2006,15,13,32.8,22.2,608.2699999999985,29.904545454545442,2006.0,15.0,12.0,29.4,21.7,741.6599999999985,29.927272727272715,2006.0,15.0,11.0,29.4,21.7,778.6299999999983,30.131818181818172,2006.0,15.0,10.0,30.6,21.1,798.7499999999983,30.2590909090909,2006.0,15.0,9.0,30.6,21.1,865.6099999999983,30.3590909090909
